,mean,std,std_over_mean,rfi_ratio,rfi_mean,rfi_std,rfi_min,rfi_max,rfi_std_over_rfi_mean,rfi_min_data_percentile,rfi_min_stds_from_mean,rfi_min_means_from_mean,rfi_min_div_mean,rfi_max_over_rfi_min,rfi_perc10,rfi_perc10_data_percentile,rfi_perc10_stds_from_mean,rfi_perc10_over_rfi_min,nonrfi_mean,nonrfi_std,nonrfi_min,nonrfi_max,nonrfi_std_over_nonrfi_mean,nonrfi_max_data_percentile,nonrfi_max_stds_from_mean,nonrfi_max_means_from_mean,nonrfi_max_div_mean,nonrfi_max_over_nonrfi_min,rfi_mean_over_nonrfi_mean,nonrfi_perc90,nonrfi_perc90_data_percentile,nonrfi_perc90_stds_from_mean,nonrfi_max_over_nonrfi_perc90,nonrfi_max_over_rfi_min,overlap_ratio,rfi_overlap_ratio,nonrfi_overlap_ratio,nonrfi_perc90_minus_rfi_perc10,nonrfi_perc90_over_rfi_perc10
568,154252.5,605436.56,3.9249709,0.01153564453125,4291343.5,3739613.0,57065.027,24214968.0,0.87143177,0.3284416198730469,-0.1605246,-0.6300544,0.36994556,424.3399,288565.60625,0.9639511108398438,0.22184505292410386,5.056785559949529,105971.52,74512.42,53.181454,386746.97,0.70313627,0.9897384643554688,0.38401127,1.507233,2.5072331,7272.215,40.49525,211813.0984375,0.8902244567871094,0.09507288129381848,5.056785559949529,6.7773027,0.6612930297851562,0.11078042328042328,0.6677253782031491,-0.07372665405273438,0.7340205965294244
569,16.188072,13.909421,0.85923886,0.008258819580078125,42.745316,36.100323,0.022939924,170.20454,0.84454453,0.0018768310546875,-1.1621715,-0.9985829,0.0014170881,7419.5776,6.839270687103272,0.354766845703125,-0.6721201076305006,298.13833045707713,15.966915,13.353206,0.01958573,45.79118,0.83630466,0.9967536926269531,2.1282775,1.8286988,2.8286986,2337.9868,2.677118,38.14585723876953,0.8970909118652344,1.5786268232238618,298.13833045707713,1996.1348,0.994873046875,0.6073903002309469,0.9981075394551099,0.5423240661621094,5.57747440976429
570,2781504.2,332524.06,0.11954828,0.003192901611328125,5044601.0,2614986.8,311411.44,11656137.0,0.51837337,0.0,-7.428313,-0.88804203,0.11195792,37.430023,2487437.05,0.10564041137695312,-0.884348632664742,7.987622644720619,2774255.2,269379.34,2347514.0,3461555.0,0.0970997,0.9977684020996094,2.0451174,0.24449028,1.2444903,1.474562,1.8183622,3194249.95,0.8980445861816406,1.2412506237800465,7.987622644720619,11.115696,0.9977645874023438,0.3022700119474313,1.0,0.7924041748046875,1.2841530803764463
571,1.1675487,3.0061777,2.5747771,0.009429931640625,21.333096,20.35,0.0064651985,145.40303,0.9539169,0.006038665771484375,-0.3862325,-0.9944626,0.0055374126,22490.111,3.452418303489685,0.9532814025878906,0.7600580878960709,534.0003587462551,0.97557855,1.1281749,0.00019336402,4.509401,1.1564163,0.9919013977050781,1.1116616,2.8622808,3.8622808,23320.785,21.867123,2.922027277946472,0.8922538757324219,0.5836243953936064,534.0003587462551,697.4884,0.9858589172363281,0.14158576051779936,0.9939038479312363,-0.06102752685546875,0.8463711581510569
572,0.8687583,4.206036,4.841434,0.023101806640625,17.33267,21.793627,0.010403882,133.78564,1.2573727,0.008007049560546875,-0.20407681,-0.9880244,0.011975576,12859.205,0.6064364612102509,0.7078590393066406,-0.062367952611908105,58.28944176674724,0.47941783,0.561671,0.00043139025,3.0752654,1.1715689,0.9832191467285156,0.5246049,2.53984,3.53984,7128.732,36.15358,1.247679603099824,0.8832664489746094,0.09008987895174296,58.28944176674724,295.58826,0.9752082824707031,0.273778071334214,0.9918035987629252,0.17540740966796875,2.057395428714592
573,390328.03,999565.06,2.5608335,0.01922607421875,5395596.0,4870639.5,5934.2915,23393930.0,0.9027065,0.0005340576171875,-0.384561,-0.9847967,0.015203345,3942.1606,374989.68750000006,0.7058448791503906,-0.015345017873711389,63.19030456342816,292210.06,230083.23,609.3133,1128618.1,0.7873898,0.9857711791992188,0.7386114,1.8914607,2.8914607,1852.2788,18.464785,660808.9312500001,0.8860969543457031,0.27059859347575,63.19030456342816,190.18582,0.9852333068847656,0.26011904761904764,0.9994554732715166,0.1802520751953125,1.7622056106542932
574,133342.69,1320461.5,9.902766,0.00566864013671875,10975315.0,13754327.0,804852.75,70427060.0,1.2532057,0.9943313598632812,0.50854194,5.035972,6.035972,87.50303,1362383.375,0.9948997497558594,0.9307660143820929,1.6927113375707543,71533.06,32931.7,192.32089,194392.7,0.46037033,0.9943275451660156,0.046233848,0.457843,1.457843,1010.7727,153.42996,120645.96171875003,0.8948974609375,-0.009615369915177363,1.6927113375707543,0.2415258,0.0,0.0,0.0,-0.10000228881835938,0.08855507482888215
575,100199.71,834002.8,8.323405,0.00785064697265625,6789640.5,6587816.5,381778.56,26230082.0,0.9702747,0.9921493530273438,0.3376234,2.8101761,3.8101764,68.70496,907513.6875000001,0.9929351806640625,0.967999105593544,2.3770682187007295,47267.734,27722.676,118.66732,149894.53,0.58650315,0.9921455383300781,0.059585914,0.49595773,1.4959577,1263.1492,143.64218,85893.79296875,0.8929328918457031,-0.017153321013230995,2.3770682187007295,0.39262167,0.0,0.0,0.0,-0.10000228881835938,0.09464738014626362
576,3898916.2,1541062.9,0.39525416,0.01111602783203125,11843678.0,10774538.0,67271.77,44198550.0,0.90972906,0.0,-2.4863648,-0.98274606,0.017253967,657.01483,3046081.3,0.09601211547851562,-0.5534069789332899,45.28022890358338,3809609.2,615710.3,2817590.8,5410037.0,0.16162033,0.9944419860839844,0.9805705,0.38757455,1.3875746,1.9200933,3.1088958,4631180.55,0.8944625854492188,0.4751683476899019,45.28022890358338,80.42061,0.9944381713867188,0.5003431708991077,1.0,0.7984504699707031,1.5203732579297868
577,0.35458803,2.0449653,5.767158,0.00725555419921875,18.212622,15.688813,0.0072061196,75.23399,0.8614253,0.0147247314453125,-0.16987179,-0.9796775,0.020322513,10440.292,1.8141500353813171,0.9934730529785156,0.713734373407844,251.75130817244613,0.22407109,0.2563416,0.0003215461,1.3708196,1.1440191,0.9932785034179688,0.49694318,2.8659499,3.8659499,4263.213,81.280556,0.5202898979187012,0.893890380859375,0.08102918362926109,251.75130817244613,190.22992,0.9785499572753906,0.07413249211356467,0.9851676516473129,-0.09958267211914062,0.28679540708954715
578,0.46632478,1.7277243,3.7049809,0.003765106201171875,20.225494,18.669542,0.21056183,125.69528,0.9230698,0.4873847961425781,-0.14803457,-0.54846525,0.45153472,596.9519,1.8036597967147827,0.9889793395996094,0.7740442208698948,8.565939153883797,0.39164826,0.44485432,0.00027423652,2.0744908,1.1358516,0.9966659545898438,0.9308001,3.4485965,4.4485965,7564.6045,51.641987,1.1496650218963622,0.8968505859375,0.39551463161832695,8.565939153883797,9.852169,0.50927734375,0.11550151975683891,0.5107732130480899,-0.09212875366210938,0.6374068014324996
579,5525137.0,1851473.6,0.33510002,0.021881103515625,10680754.0,7726789.5,492297.75,39808096.0,0.7234311,0.0,-2.7182882,-0.9108985,0.089101456,80.86183,3658193.125,0.0699920654296875,-1.0083556415771249,7.430854853592161,5409801.5,1249448.2,3402753.2,7718702.5,0.23096009,0.9890518188476562,1.1847674,0.39701557,1.3970156,2.2683697,1.9743338,6915650.15,0.8897666931152344,0.7510304933455373,7.430854853592161,15.678931,0.9890480041503906,0.49982566248256627,1.0,0.8197746276855469,1.8904551820237758
580,456717.8,926090.9,2.027709,0.014003753662109375,4821933.5,5744388.0,12308.623,40218876.0,1.1913038,0.0,-0.47987643,-0.9730498,0.026950171,3267.5366,523918.0625,0.6862983703613281,0.07256334320322506,42.565123694564356,394720.12,355934.9,14379.372,1427102.2,0.90173995,0.9905853271484375,1.0478286,2.1246915,3.1246915,99.24649,12.216083,963129.0125000001,0.8910331726074219,0.5468266815608134,42.565123694564356,115.94329,0.9905815124511719,0.32797602833015527,1.0,0.20473480224609375,1.838319923356336
581,123040.08,546603.1,4.44248,0.0125732421875,3136905.2,3791190.5,6807.0635,23769824.0,1.2085767,0.003139495849609375,-0.21264608,-0.94467604,0.055323955,3491.935,166918.9921875,0.9180946350097656,0.08027563703098112,24.52143905550774,84663.516,49263.51,219.96327,366950.94,0.58187413,0.9900932312011719,0.44623026,1.9823692,2.9823692,1668.2373,37.05144,153009.22031250002,0.88983154296875,0.0548279744787409,24.52143905550774,53.907375,0.9869499206542969,0.21237864077669902,0.9968205278773643,-0.028263092041015625,0.9166675302030631
582,2.8093646,5.3536654,1.9056499,0.005870819091796875,46.588287,32.016308,0.02099649,130.35017,0.68721795,0.02017974853515625,-0.52083343,-0.99252623,0.007473751,6208.1885,3.786128282546997,0.75457763671875,0.18244766175756738,180.3219582688876,2.5508287,3.3752532,0.0001669714,12.467264,1.3231987,0.9953079223632812,1.803979,3.4377525,4.4377522,74667.06,18.26398,8.865324211120605,0.8957862854003906,1.1311800898690263,180.3219582688876,593.7785,0.9751243591308594,0.2014294996751137,0.9797010801788146,0.14120864868164062,2.341527689906149
583,2.1665518,3.169654,1.4629947,0.01580047607421875,10.779965,10.292744,0.016488684,81.59892,0.95480305,0.00368499755859375,-0.6783274,-0.9923894,0.0076105655,4948.783,1.372204911708832,0.6077423095703125,-0.2506099856993407,83.22100680106121,2.028271,2.7013,0.0005923641,12.938692,1.331824,0.9953117370605469,3.3985226,4.9720206,5.9720206,21842.465,5.3148546,6.452732801437377,0.8931350708007812,1.3522552046366267,83.22100680106121,784.7013,0.9916229248046875,0.7035248672139063,0.9962558429779614,0.28539276123046875,4.7024556947560185
584,12.9734745,10.282303,0.79256356,0.01134490966796875,35.104218,35.35688,0.14080212,168.31319,1.0071975,0.00623321533203125,-1.2480348,-0.9891469,0.010853076,1195.3882,4.633525657653808,0.23136520385742188,-0.8110973739391357,32.908068540078546,12.719522,9.322512,0.052610654,33.19363,0.73292935,0.9959640502929688,1.9665006,1.5585767,2.5585768,630.9298,2.759869,28.267225074768067,0.8964958190917969,1.4873857331111313,32.908068540078546,235.74667,0.9897270202636719,0.644586415601883,0.9936952579388046,0.665130615234375,6.100586715879159
585,4380883.0,1073440.8,0.2450284,0.00513458251953125,9304129.0,7986461.5,428242.8,42445900.0,0.8583782,0.0,-3.6822157,-0.90224737,0.09775262,99.11643,2091899.6875,0.000514984130859375,-2.1323797447600157,4.884844827372322,4355474.0,838622.6,3013299.5,5864958.5,0.19254452,0.9969673156738281,1.3825407,0.33876172,1.3387617,1.9463576,2.136192,5361774.65,0.8972930908203125,0.9137827588527828,4.884844827372322,13.695404,0.9969635009765625,0.4101040118870728,1.0,0.8967781066894531,2.563112697056608
586,2.1221957,3.0379498,1.4315126,0.013912200927734375,11.13175,11.122438,0.041989516,69.03281,0.9991635,0.02867889404296875,-0.6847401,-0.9802141,0.019785883,1644.0486,1.2831841230392458,0.6233749389648438,-0.27617691296204655,30.559630855766443,1.9950848,2.5402036,0.0029008791,9.840676,1.2732309,0.99456787109375,2.5406873,3.6370258,4.637026,3392.3083,5.5795875,6.57269697189331,0.8939361572265625,1.4649686609373582,30.559630855766443,234.36032,0.9658851623535156,0.6098162873594736,0.9709164903267736,0.27056121826171875,5.122177600144984
587,517818.75,754589.44,1.4572463,0.01203155517578125,4738627.0,4576858.0,68000.76,25025376.0,0.9658616,0.0191802978515625,-0.59610957,-0.86867845,0.13132155,368.01614,310373.540625,0.40887451171875,-0.27491136115326287,4.564265908341785,466417.47,318810.84,4903.7715,1456390.6,0.6835311,0.9920845031738281,1.2438179,1.812549,2.812549,296.994,10.159626,985645.2875,0.8920440673828125,0.6199749350453901,4.564265908341785,21.41727,0.972900390625,0.34242232086239693,0.9805861230163326,0.4831695556640625,3.1756743358831536
588,117475.29,540377.9,4.599928,0.011932373046875,3136752.2,3877115.2,19797.379,25258294.0,1.2360286,0.041316986083984375,-0.18075852,-0.8314762,0.16852377,1275.8403,212849.26093750002,0.9684371948242188,0.17649496081792768,10.75138592565422,81013.086,50812.06,157.13762,272745.22,0.62720805,0.9897537231445312,0.28733584,1.3217243,2.3217242,1735.7092,38.71908,158884.1796875,0.8899650573730469,0.07662950786984016,10.75138592565422,13.7768345,0.9484329223632812,0.14162404092071612,0.9581840504061525,-0.07847213745117188,0.7464633844049566
589,254384.92,1401797.6,5.5105376,0.012195587158203125,8671198.0,9429791.0,21497.111,49976150.0,1.0874842,0.020263671875,-0.16613512,-0.9154938,0.084506236,2324.7844,613092.5750000001,0.9890251159667969,0.25589118338319344,28.51976554626117,150469.62,77662.49,375.89062,379319.66,0.516134,0.9886093139648438,0.08912466,0.49112475,1.4911247,1009.12244,57.627563,264963.75625,0.8895378112792969,0.007546620272665947,28.51976554626117,17.645145,0.9683418273925781,0.06631216765717861,0.9794861496754163,-0.0994873046875,0.43217577092660103
590,0.9364751,3.1453953,3.35876,0.0162811279296875,17.741987,16.830225,0.0044293613,69.61665,0.9486099,0.002704620361328125,-0.2963207,-0.9952702,0.0047298227,15717.086,1.238629984855652,0.7984771728515625,0.0960626121449791,279.64076446325953,0.65833384,0.78582704,0.00029332432,4.391018,1.1936604,0.9876441955566406,1.0982858,3.6888785,4.6888785,14969.839,26.949833,1.929427444934845,0.8879127502441406,0.3156844398708866,279.64076446325953,991.3434,0.9849357604980469,0.24133083411433928,0.9972506165754084,0.08943557739257812,1.5577109132875526
591,97239.81,595962.0,6.128786,0.004970550537109375,5732762.0,6262085.0,87696.29,31669120.0,1.092333,0.6754837036132812,-0.016013645,-0.098144196,0.9018558,361.12268,771609.75,0.9955291748046875,1.1315653305076498,8.798659079520272,69088.234,40200.94,201.50034,234932.55,0.58187824,0.9950942993164062,0.2310428,1.4160119,2.4160118,1165.9164,82.9774,126817.578125,0.8955612182617188,0.04963028787909296,8.798659079520272,2.6789336,0.3196067810058594,0.013814274750575594,0.3211419983821562,-0.09996795654296875,0.1643545563349867
592,603699.3,2480511.0,4.108852,0.023586273193359375,9030791.0,13524377.0,9413.975,64204464.0,1.4975849,0.00191497802734375,-0.23958181,-0.9844062,0.015593814,6820.123,734681.4125000001,0.814453125,0.05280448262474954,78.04157574085237,400134.25,355410.78,355.06653,1539373.4,0.88822883,0.9823646545410156,0.3772102,1.5499008,2.5499008,4335.4507,22.569403,1016341.5625,0.8818931579589844,0.16635372711509847,78.04157574085237,163.52002,0.9804458618164062,0.252466440239366,0.9980387637179101,0.06744003295898438,1.3833772642233546
593,703597.4,1058995.9,1.5051163,0.020969390869140625,4939449.0,4260044.5,5461.964,28006988.0,0.8624534,0.000637054443359375,-0.6592428,-0.99223715,0.0077629113,5127.6406,1020504.9125,0.7451896667480469,0.2992528535580934,186.83845908074144,612871.6,603538.0,517.14526,2834944.5,0.98477066,0.98858642578125,2.0126112,3.029214,4.0292144,5481.911,8.059517,1678216.675,0.8852310180664062,0.920323981431939,186.83845908074144,519.03394,0.987945556640625,0.45588502819719845,0.99934930079058,0.14004135131835938,1.6444964198053285
594,3222371.2,716204.56,0.2222601,0.013866424560546875,5935630.0,4262840.5,334295.9,25936604.0,0.7181783,0.0,-4.0324726,-0.89625776,0.103742205,77.58577,2505228.4,0.012424468994140625,-1.001310083109112,7.49404450716333,3184219.2,399584.97,2461956.5,3935120.2,0.12548915,0.991729736328125,0.9951752,0.22118774,1.2211877,1.5983711,1.8640771,3703092.4,0.8922767639160156,0.6712064892772864,7.49404450716333,11.771368,0.9917259216308594,0.40385144429160935,1.0,0.879852294921875,1.4781456253649368
595,0.4080381,2.7492137,6.7376394,0.015972137451171875,13.360329,17.352753,0.013585681,111.28407,1.2988268,0.02280426025390625,-0.14347827,-0.96670485,0.03329513,8191.277,0.3190979540348053,0.774169921875,-0.032351124851032496,23.48781424991263,0.19780447,0.16151077,6.946813e-05,1.0966301,0.8165173,0.9869270324707031,0.2504687,1.6875677,2.6875677,15786.089,67.543106,0.43152668476104733,0.8875389099121094,0.008543742983068816,23.48781424991263,80.71955,0.9641189575195312,0.18175304513971818,0.9768255949635016,0.11336898803710938,1.3523329726958355
596,95269.88,502974.1,5.2794657,0.011257171630859375,3141581.2,3598610.0,14516.882,23250434.0,1.1454773,0.0908966064453125,-0.16055101,-0.8476236,0.1523764,1601.6135,111292.2265625,0.840972900390625,0.03185520675735598,7.666400251808122,60586.59,39549.63,64.27601,186509.89,0.65277857,0.9903488159179688,0.18140101,0.95770043,1.9577004,2901.7031,51.85275,121173.559375,0.8911094665527344,0.05150101542878916,7.666400251808122,12.847793,0.8994483947753906,0.14300237207726194,0.908068504936476,0.050136566162109375,1.088787268596435
597,4368449.5,1242025.5,0.28431723,0.01165771484375,8833958.0,7707097.5,334441.4,35924630.0,0.8724399,0.0,-3.247927,-0.9234416,0.076558374,107.41682,2637772.0,0.00116729736328125,-1.3934315358259552,7.88709756239999,4315777.5,788805.75,3036251.0,5723183.5,0.18277258,0.9944992065429688,1.0907457,0.3101178,1.3101178,1.8849508,2.0468984,5269683.15,0.894866943359375,0.7256160602177656,7.88709756239999,17.112665,0.9944953918457031,0.5284685863874345,1.0,0.8936996459960938,1.9977781059166602
598,151636.2,1204992.8,7.9466033,0.013317108154296875,6196166.0,8479600.0,21521.082,39435330.0,1.3685237,0.0727996826171875,-0.107980005,-0.85807425,0.14192575,1832.4045,586731.375,0.9880142211914062,0.3610770038865379,27.26309830277252,70054.08,36767.03,92.13424,256723.36,0.52483785,0.9872207641601562,0.08720978,0.69302154,1.6930215,2786.4055,88.448326,120045.07968750001,0.8882904052734375,-0.026216857684413446,27.26309830277252,11.928925,0.9144172668457031,0.040676024061873386,0.9262177511956173,-0.09972381591796875,0.2045997279206349
599,0.8567576,4.167504,4.864274,0.0165557861328125,24.85955,21.047672,0.01036281,140.9101,0.8466634,0.010318756103515625,-0.20309395,-0.9879046,0.012095382,13597.672,4.9925697326660154,0.9850997924804688,0.9923955241307985,481.7775789897405,0.45268273,0.58353215,0.0006478326,3.0870638,1.2890533,0.9845161437988281,0.53516597,2.603194,3.603194,4765.2183,54.916058,1.4464018940925603,0.8858528137207031,0.14148620766236286,481.7775789897405,297.89832,0.9741935729980469,0.06497695852534562,0.9895075328544165,-0.09924697875976562,0.2897109047128294
600,338169.78,990757.25,2.9297628,0.016834259033203125,5607285.0,5255539.0,10821.336,24155320.0,0.9372698,0.003173828125,-0.33040226,-0.9680003,0.031999715,2232.1938,517636.9125,0.861724853515625,0.1811413757002535,47.83484363572831,247949.33,204818.3,861.5247,921962.75,0.82604903,0.9867134094238281,0.5892392,1.7263311,2.726331,1070.1523,22.614641,560495.4375,0.8867988586425781,0.2243997268251128,47.83484363572831,85.19861,0.9835357666015625,0.21096759573985951,0.9967718279912001,0.025074005126953125,1.0827965007228886
601,1.3745536,5.8616576,4.264408,0.02374267578125,21.281229,31.322834,0.0055755856,215.68346,1.4718527,0.00145721435546875,-0.23354794,-0.9959437,0.0040562884,38683.55,1.415744411945343,0.7468109130859375,0.007027167639039064,253.91851227199714,0.89042133,1.2090751,0.0005729967,5.036731,1.3578686,0.9835624694824219,0.62476814,2.6642666,3.6642666,8790.157,23.900179,3.048089385032654,0.8832588195800781,0.2855055570392621,253.91851227199714,903.35455,0.9821014404296875,0.307840616966581,0.9985073460456393,0.13644790649414062,2.1529941134249944
602,2.161322,3.9819756,1.8423795,0.00536346435546875,37.49935,32.508686,0.012447219,115.97337,0.86691326,0.008968353271484375,-0.5396505,-0.994241,0.0057590767,9317.211,4.917572498321533,0.9043197631835938,0.6921816427823512,395.0739810401718,1.9707652,1.8635138,0.0006562765,7.575367,0.9455788,0.9955787658691406,1.3596379,2.504969,3.504969,11542.95,19.027813,4.7643471717834505,0.8956985473632812,0.6537019172276511,395.0739810401718,608.5991,0.9866065979003906,0.1763869132290185,0.9909832859038575,-0.0086212158203125,0.9688412673955734
603,95044.914,427951.6,4.502625,0.006580352783203125,4174738.8,3303774.0,278.65286,17301394.0,0.79137266,7.62939453125e-06,-0.22144154,-0.99706817,0.0029318018,62089.418,89940.5859375,0.7779006958007812,-0.011927349259930171,322.7692876176349,68021.28,32824.344,210.16444,286252.56,0.48255992,0.9945526123046875,0.4467974,2.011761,3.011761,1362.0409,61.37401,110241.60312500001,0.89495849609375,0.03551029902549582,322.7692876176349,1027.273,0.9945411682128906,0.17275362318840579,0.9999923200688122,0.11705780029296875,1.2257158653781426
604,334557.4,558855.1,1.6704311,0.009418487548828125,4442351.0,3487554.2,120448.766,15298557.0,0.78506947,0.30287933349609375,-0.38312012,-0.6399758,0.3600242,127.012985,617335.9625,0.950897216796875,0.5059961761109376,5.125299203330877,295500.34,194108.53,11044.511,916320.94,0.6568809,0.9924545288085938,1.0409917,1.7389048,2.738905,82.96619,15.033319,549538.15,0.892181396484375,0.3846806339120537,5.125299203330877,7.607558,0.6895713806152344,0.19927095990279464,0.6942408780206026,-0.0587158203125,0.8901767973706861
605,177010.08,1718520.5,9.708603,0.008808135986328125,11741977.0,14148770.0,68945.805,51065284.0,1.2049735,0.4714775085449219,-0.062882155,-0.61049783,0.38950214,740.6583,588987.5375000001,0.9920730590820312,0.23972798658788189,8.542761088504411,74239.04,38759.87,72.722206,213672.19,0.52209556,0.9913063049316406,0.02133353,0.20711876,1.2071187,2938.1973,158.16446,127744.803125,0.8921241760253906,-0.028667260588395655,8.542761088504411,3.0991325,0.5198249816894531,0.013425725422260719,0.5243327496295727,-0.09994888305664062,0.21688880492653884
606,1.3746754,3.904199,2.840088,0.01361083984375,22.304722,23.216011,0.004065642,119.32976,1.0408564,0.003536224365234375,-0.35106045,-0.9970425,0.002957529,29350.777,1.4654585480690008,0.7301101684570312,0.02325269732391845,360.4494689894514,1.0858688,1.3739418,0.00023873385,7.0646048,1.2652925,0.9912223815917969,1.4573872,4.1391077,5.1391077,29591.97,20.5409,3.478347659111023,0.890411376953125,0.5388230282294836,360.4494689894514,1737.6356,0.9876823425292969,0.35538116591928254,0.9964149805086319,0.16030120849609375,2.373555815477932
607,26.072903,22.705576,0.87084955,0.016815185546875,32.09437,30.24578,0.0029792765,196.81816,0.9424014,0.0,-1.1481727,-0.99988574,0.00011426716,66062.41,6.25642023086548,0.23612213134765625,-0.8727584139830267,2099.979742065718,25.96992,22.540718,0.004451323,76.18816,0.86795485,0.9985733032226562,2.2071786,1.9221206,2.9221206,17115.848,1.2358288,63.620662689208984,0.8992385864257812,1.653680140245581,2099.979742065718,25572.707,0.9985694885253906,0.9153811252268602,1.0,0.663116455078125,10.168860201452299
608,145713.02,1256088.9,8.620293,0.01407623291015625,6710719.5,8263951.0,20729.395,36165044.0,1.2314553,0.19501113891601562,-0.09950221,-0.85773826,0.14226179,1744.6262,270228.078125,0.9873313903808594,0.09912918184232784,13.035985094384955,51983.12,33633.938,43.136997,181171.78,0.6470165,0.9862442016601562,0.028229503,0.24334659,1.2433466,4199.9165,129.09421,98173.11796875001,0.8874320983886719,-0.03784755888093507,13.035985094384955,8.739849,0.791229248046875,0.023035230352303523,0.802204647635556,-0.0998992919921875,0.36329725115884465
609,121642.04,934484.75,7.6822515,0.005519866943359375,9526012.0,8304194.0,1077294.9,45910216.0,0.8717388,0.9944801330566406,1.0226521,7.856271,8.856271,42.616203,1607194.075,0.9950332641601562,1.5897017430594773,1.4918794401579234,69443.04,41527.926,139.41148,232820.7,0.59801424,0.994476318359375,0.118973225,0.9139823,1.9139823,1670.0253,137.17735,126352.27343749999,0.8950309753417969,0.00504046146820479,1.4918794401579234,0.21611604,0.0,0.0,0.0,-0.10000228881835938,0.07861668693465038
610,13.219939,13.437279,1.0164403,0.018321990966796875,44.65954,64.000084,0.033877436,282.22128,1.4330664,0.0,-0.98130447,-0.9974374,0.0025626016,8330.656,3.079764604568482,0.173187255859375,-0.7546300718920812,90.909022691572,12.633154,9.417539,0.035019584,32.801594,0.7454622,0.9939384460449219,1.4572634,1.4812212,2.4812212,936.6643,3.535106,27.9652156829834,0.8945960998535156,1.097340966733305,90.909022691572,968.2431,0.9939346313476562,0.6693733083489486,1.0,0.7214088439941406,9.08030946309993
611,3028393.0,438944.16,0.14494292,0.00476837158203125,4415492.0,2543254.5,375194.44,16673968.0,0.5759844,0.0,-6.0445013,-0.87610775,0.123892255,44.440872,2290292.425,0.02188873291015625,-1.6815363970345605,6.1042813967624445,3021747.2,391589.22,2206304.2,4199336.0,0.12959033,0.9981613159179688,2.6676354,0.3866549,1.3866549,1.903335,1.461238,3586620.1500000004,0.8981475830078125,1.2717498161248169,6.1042813967624445,11.192426,0.9981575012207031,0.6152,1.0,0.8762588500976562,1.5660096985213583
612,398921.56,989949.1,2.4815633,0.0184173583984375,4868972.5,5449752.0,10559.238,33843850.0,1.1192818,0.003627777099609375,-0.3923053,-0.97353053,0.02646946,3205.141,560374.88125,0.8134498596191406,0.163092541498029,53.069631191584676,315050.3,243287.58,417.74197,1073378.5,0.77221817,0.986053466796875,0.68130463,1.6907007,2.6907005,2569.4773,15.454587,728684.25,0.8864402770996094,0.3331107419282784,53.069631191584676,101.65302,0.982421875,0.24295774647887325,0.9963041552021639,0.07299041748046875,1.3003513797309416
613,0.9074593,2.0373478,2.245112,0.00807952880859375,12.29276,16.561863,0.0043037944,93.60347,1.347286,0.00247955322265625,-0.44329962,-0.9952573,0.0047426857,21749.057,0.1952457904815674,0.3488883972167969,-0.3495787662768675,45.36596649675277,0.81472206,0.9412374,0.00044035987,5.136163,1.1552864,0.9962425231933594,2.0755925,4.659938,5.659938,11663.559,15.088286,2.140271544456482,0.895965576171875,0.6051064181108208,45.36596649675277,1193.4034,0.9937591552734375,0.5354107648725213,0.9975002499750025,0.5470771789550781,10.961934386280861
614,641438.4,706388.25,1.1012566,0.01720428466796875,3621836.8,3050599.8,8438.053,16480206.0,0.84227973,0.001007080078125,-0.8961082,-0.9868451,0.013154892,1953.0817,800099.3250000001,0.635833740234375,0.22460870491546267,94.82037505413419,589265.1,431962.75,41.329823,1614521.6,0.7330533,0.9871444702148438,1.3775474,1.5170331,2.517033,39064.324,6.146362,1216248.1500000001,0.8877944946289062,0.8137306573261944,94.82037505413419,191.33818,0.9861335754394531,0.25299334811529933,0.998975290528424,0.25196075439453125,1.5201214549206126
615,1.86302,4.7885923,2.5703387,0.015964508056640625,25.38787,26.38424,0.009873909,187.03949,1.0392458,0.005306243896484375,-0.38699183,-0.9947001,0.005299948,18942.8,2.2638319492340093,0.7323875427246094,0.08370142573403237,229.2741367147742,1.4813641,1.6985102,0.00034712878,6.8662505,1.1465852,0.989166259765625,1.0448228,2.6855485,3.6855485,19780.125,17.13817,4.333786296844483,0.8887901306152344,0.5159692408373054,229.2741367147742,695.3933,0.983856201171875,0.3216248506571087,0.9946076702111576,0.156402587890625,1.9143586600192934
616,2.5886846,4.824304,1.8636122,0.002574920654296875,35.549225,57.50371,0.24036573,250.86322,1.6175799,0.2499542236328125,-0.4867684,-0.9071475,0.09285246,1043.673,0.5042304396629333,0.2833442687988281,-0.43207353316334723,2.097763447038254,2.5035944,3.4620416,0.00031452722,14.9114895,1.3828285,0.9991531372070312,2.5543177,4.7602577,5.7602572,47409.22,14.199275,8.791175842285163,0.8994064331054688,1.2856758508372654,2.097763447038254,62.03667,0.7491950988769531,0.6725925925925926,0.7494005025452348,0.6160621643066406,17.434837627339327
617,2.7798564,4.0045323,1.4405537,0.005985260009765625,16.915758,17.443254,0.003348421,101.66714,1.0311837,0.002777099609375,-0.69334143,-0.9987955,0.0012045302,30362.709,3.305650806427002,0.7861747741699219,0.13129981699460344,987.2267360546385,2.6947405,3.6180542,1.050171e-05,14.671606,1.3426354,0.9979743957519531,2.9695725,4.2778287,5.2778287,1397068.4,6.2773237,9.720802307128908,0.8971672058105469,1.7332725220534666,987.2267360546385,4381.649,0.9951934814453125,0.6622052262587635,0.9972061786433848,0.110992431640625,2.9406621801157176
